2025-09-01 11:56:05.681 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.dau_mau
2025-09-01 11:57:28.631 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.coverage (3216.93 ms)
2025-09-01 11:57:28.631 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [governance.coverage] band=2 | rationale=Only two out of three dashboards are certified and owned, with one lacking any metadata, indicating material risks in governance. The absence of metadata for the sales dashboard significantly limits the overall quality and completeness of the governance metric.
2025-09-01 11:57:28.631 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [governance.coverage] flags=['metadata_gaps']
2025-09-01 11:57:28.631 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [governance.coverage] gaps=['Sales dashboard lacks metadata → require completion of metadata fields (description, refresh_rate, access_policy) → achieve ≥70% metadata coverage (unlocks band 3).']
2025-09-01 11:57:28.632 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.data.source_diversity
2025-09-01 11:57:28.699 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:57:32.358 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3658.05 ms)
2025-09-01 11:57:32.359 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.data.source_diversity (3726.95 ms)
2025-09-01 11:57:32.359 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [data.source_diversity] band=4 | rationale=Five distinct sources indicate a good level of diversity; however, the lack of clarity on domain coverage is a limiting factor.
2025-09-01 11:57:32.359 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [data.source_diversity] flags=['domain_mix_unknown']
2025-09-01 11:57:32.359 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [data.source_diversity] gaps=['Domain mix unknown → tag each source to domain (e.g., ERP/CRM/Support) → show ≥3 domains represented (unlocks band 5).']
2025-09-01 11:57:32.359 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.democratization.self_service
2025-09-01 11:57:32.403 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:57:34.852 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2449.38 ms)
2025-09-01 11:57:34.852 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.democratization.self_service (2493.48 ms)
2025-09-01 11:57:34.852 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [democratization.self_service] band=2 | rationale=Only 40% of users are creators, indicating a lack of engagement; the absence of department coverage data limits the assessment of breadth.
2025-09-01 11:57:34.852 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [democratization.self_service] flags=['coverage_unknown']
2025-09-01 11:57:34.852 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [democratization.self_service] gaps=['Department coverage unclear → report creators by department and coverage % → reach ≥60% dept coverage (unlocks band 4).']
2025-09-01 11:57:34.853 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.decision.traceability
2025-09-01 11:57:34.889 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:57:37.695 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2805.64 ms)
2025-09-01 11:57:37.695 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.decision.traceability (2842.59 ms)
2025-09-01 11:57:37.695 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [decision.traceability] band=2 | rationale=Only two decisions are linked to dashboards, and while there is some evidence, the overall percentage of linked decisions is low, indicating material risks.
2025-09-01 11:57:37.696 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [decision.traceability] gaps=['Low percentage of linked decisions → calculate the exact % of decisions linked with evidence → achieve ≤15% linked decisions (unlocks band 3).']
2025-09-01 11:57:37.696 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.weekly_active_trend
2025-09-01 11:57:37.752 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:57:40.446 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2693.89 ms)
2025-09-01 11:57:40.446 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.weekly_active_trend (2750.36 ms)
2025-09-01 11:57:40.446 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [usage.weekly_active_trend] band=2 | rationale=The activity events show limited engagement with only a few distinct users participating, indicating a sustained decline in activity. The lack of consistent weekly engagement data is a significant limiting factor.
2025-09-01 11:57:40.447 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [usage.weekly_active_trend] gaps=['Engagement levels unclear → provide distinct WAU counts for each of the last 4 weeks → demonstrate stable or increasing activity (unlocks band 3).']
2025-09-01 11:57:40.447 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.retention_4w
2025-09-01 11:57:40.503 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:57:43.800 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3296.72 ms)
2025-09-01 11:57:43.801 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.retention_4w (3353.74 ms)
2025-09-01 11:57:43.801 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [usage.retention_4w] band=2 | rationale=The retention rate appears to be low, indicating significant risks in user engagement; the lack of data on distinct user returns over the specified weeks limits the assessment. The absence of a clear return rate for weeks 2-4 is a critical gap.
2025-09-01 11:57:43.801 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [usage.retention_4w] gaps=['Return rate for weeks 2-4 unknown → provide distinct user counts for weeks 2-4 → achieve ≥15% return rate (unlocks band 3).']
2025-09-01 11:57:43.801 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.export_rate
2025-09-01 11:57:43.829 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:57:46.834 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3004.53 ms)
2025-09-01 11:57:46.834 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.export_rate (3033.35 ms)
2025-09-01 11:57:46.835 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [features.export_rate] band=1 | rationale=There are no export or download actions recorded, indicating a significant failure in usage; without any governance information, risks remain high.
2025-09-01 11:57:46.835 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [features.export_rate] flags=['no_exports']
2025-09-01 11:57:46.835 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [features.export_rate] gaps=['No export actions recorded → implement export functionality and track usage → achieve ≥5% export rate (unlocks band 2).']
2025-09-01 11:57:46.835 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.alerts_usage
2025-09-01 11:57:46.876 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:57:50.521 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3644.55 ms)
2025-09-01 11:57:50.522 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.alerts_usage (3687.14 ms)
2025-09-01 11:57:50.522 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [features.alerts_usage] band=2 | rationale=There is very low adoption of alerts and subscriptions, with only two users engaging in these actions. The delivery success is present, but the overall user engagement is insufficient to indicate a healthy usage level.
2025-09-01 11:57:50.523 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [features.alerts_usage] flags=['low_adoption']
2025-09-01 11:57:50.523 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [features.alerts_usage] gaps=['User engagement is minimal → increase the number of users utilizing alerts/subscriptions → achieve at least 10 unique users (unlocks band 3).']
2025-09-01 11:57:50.523 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.sla_breach_streaks
2025-09-01 11:57:50.562 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:57:53.563 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3001.18 ms)
2025-09-01 11:57:53.563 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.reliability.sla_breach_streaks (3040.21 ms)
2025-09-01 11:57:53.563 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [reliability.sla_breach_streaks] band=4 | rationale=All high-priority dashboards were refreshed on time, indicating strong performance; however, the weekly dashboard has a recent refresh that does not meet its SLA. This introduces a minor risk to overall reliability.
2025-09-01 11:57:53.563 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [reliability.sla_breach_streaks] gaps=['Weekly dashboard refresh status unclear → include refresh history for the weekly dashboard → ensure all dashboards meet their SLA consistently (unlocks band 5).']
2025-09-01 11:57:53.564 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.error_rate_queries
2025-09-01 11:57:53.612 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:57:55.506 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (1893.70 ms)
2025-09-01 11:57:55.506 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.reliability.error_rate_queries (1942.49 ms)
2025-09-01 11:57:55.506 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [reliability.error_rate_queries] band=5 | rationale=There are no recorded error actions in the activity events, indicating an excellent performance. Additionally, the absence of high-impact incidents further supports this high rating.
2025-09-01 11:57:55.507 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.pii_coverage
2025-09-01 11:57:55.561 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:57:58.813 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3252.54 ms)
2025-09-01 11:57:58.814 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.pii_coverage (3306.89 ms)
2025-09-01 11:57:58.814 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [governance.pii_coverage] band=2 | rationale=Only one dashboard has both PII and access policy metadata, indicating significant gaps in coverage across the estate. The absence of PII and access policy in the other dashboards limits the overall effectiveness of governance.
2025-09-01 11:57:58.814 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [governance.pii_coverage] flags=['coverage_gaps']
2025-09-01 11:57:58.814 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [governance.pii_coverage] gaps=['Significant gaps in PII and access policy coverage → implement PII detection and access policy tagging across all dashboards → achieve 100% coverage of PII and access policy metadata (unlocks band 4).']
2025-09-01 11:57:58.814 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.lineage_coverage
2025-09-01 11:57:58.860 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:58:02.173 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3313.33 ms)
2025-09-01 11:58:02.174 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.lineage_coverage (3359.57 ms)
2025-09-01 11:58:02.174 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [governance.lineage_coverage] band=2 | rationale=While two dashboards are certified and have some metadata, the lack of metadata for the sales dashboard and missing ownership details create material risks in coverage and governance confidence.
2025-09-01 11:58:02.174 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [governance.lineage_coverage] flags=['owner_missing', 'metadata_missing']
2025-09-01 11:58:02.174 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [governance.lineage_coverage] gaps=['Sales dashboard lacks metadata → ensure all dashboards have complete metadata → achieve 100% metadata coverage (unlocks band 3).', 'Owner missing for sales dashboard → assign an owner to all dashboards → achieve 100% owner assignment (unlocks band 3).']
2025-09-01 11:58:02.175 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.data.cost_efficiency
2025-09-01 11:58:02.216 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:58:05.575 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3359.42 ms)
2025-09-01 11:58:05.576 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.data.cost_efficiency (3401.45 ms)
2025-09-01 11:58:05.576 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [data.cost_efficiency] band=3 | rationale=The source catalog is diverse, indicating a strong warehouse mix, but the presence of stale content in the dashboards suggests inefficiencies. The KPI for sales has not been refreshed in over a week, which raises concerns about data relevance.
2025-09-01 11:58:05.576 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [data.cost_efficiency] flags=['stale_assets_present']
2025-09-01 11:58:05.576 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [data.cost_efficiency] gaps=['Stale content in dashboards → assess refresh frequency and prioritize updates → ensure all high-priority dashboards are refreshed daily (unlocks band 4).']
2025-09-01 11:58:05.577 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.democratization.dept_coverage
2025-09-01 11:58:05.627 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:58:08.657 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3029.83 ms)
2025-09-01 11:58:08.657 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.democratization.dept_coverage (3080.45 ms)
2025-09-01 11:58:08.657 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [democratization.dept_coverage] band=2 | rationale=There are creators in only 2 out of 3 departments, indicating limited coverage. The lack of creator presence in the Sales department is a significant limiting factor.
2025-09-01 11:58:08.658 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [democratization.dept_coverage] flags=['low_department_coverage']
2025-09-01 11:58:08.658 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [democratization.dept_coverage] gaps=['Department spread unknown → report creators by department and coverage % → reach ≥60% dept coverage (unlocks band 4).']
2025-09-01 11:58:08.661 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.dau_mau
2025-09-01 11:58:08.724 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:58:12.578 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3854.69 ms)
2025-09-01 11:58:12.579 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.dau_mau (3917.84 ms)
2025-09-01 11:58:12.579 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [usage.dau_mau] band=2 | rationale=The stickiness is low due to only 3 distinct users engaging in the last 30 days, indicating a material risk in user retention. Additionally, the lack of a stable trend and insufficient activity events further limits the assessment.
2025-09-01 11:58:12.580 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [usage.dau_mau] gaps=['Insufficient activity events for reliable DAU/MAU calculation → increase user engagement to boost activity events → achieve ≥10 distinct users in 30 days (unlocks band 3).']
2025-09-01 11:58:12.580 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.creators_ratio
2025-09-01 11:58:12.634 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:58:15.409 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2774.27 ms)
2025-09-01 11:58:15.409 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.creators_ratio (2829.29 ms)
2025-09-01 11:58:15.409 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [usage.creators_ratio] band=1 | rationale=There are no creators among the active users, which indicates a significant failure in user engagement; the lack of creator presence is the primary limiting factor.
2025-09-01 11:58:15.409 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [usage.creators_ratio] gaps=['No creators present → increase creator engagement initiatives → achieve ≥8% creators (unlocks band 2).']
2025-09-01 11:58:15.409 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.session_depth
2025-09-01 11:58:15.448 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:58:18.783 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3334.93 ms)
2025-09-01 11:58:18.784 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.session_depth (3374.57 ms)
2025-09-01 11:58:18.784 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [usage.session_depth] band=1 | rationale=The average session duration is below 90 seconds and only 1 page is viewed, indicating significant engagement issues; the low duration is the primary limiting factor.
2025-09-01 11:58:18.784 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [usage.session_depth] gaps=['Low average session duration → increase duration to ≥90s for all users → achieve average duration of ≥90s (unlocks band 2).']
2025-09-01 11:58:18.784 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.drilldown
2025-09-01 11:58:18.845 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:58:21.728 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2882.85 ms)
2025-09-01 11:58:21.728 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.drilldown (2943.99 ms)
2025-09-01 11:58:21.729 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [usage.drilldown] band=1 | rationale=No sessions include drill actions, indicating a significant failure in engagement with this feature. The absence of any drilldown usage suggests urgent action is needed to improve user interaction.
2025-09-01 11:58:21.729 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [usage.drilldown] flags=['no_usage']
2025-09-01 11:58:21.729 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [usage.drilldown] gaps=['No drilldown sessions recorded → implement user training and awareness campaigns → achieve ≥8% sessions using drill (unlocks band 2).']
2025-09-01 11:58:21.729 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.reliability.refresh_timeliness
2025-09-01 11:58:21.794 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:58:24.591 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2796.31 ms)
2025-09-01 11:58:24.591 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.reliability.refresh_timeliness (2862.13 ms)
2025-09-01 11:58:24.591 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [reliability.refresh_timeliness] band=1 | rationale=Only 0% of dashboards are within SLA, with one critical stale dashboard; this indicates a significant failure in refresh timeliness.
2025-09-01 11:58:24.592 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [reliability.refresh_timeliness] flags=['critical_stale']
2025-09-01 11:58:24.592 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [reliability.refresh_timeliness] gaps=['Critical stale dashboard present → ensure all dashboards refresh on time → achieve ≥95% within SLA (unlocks band 5).']
2025-09-01 11:58:24.592 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.cross_links
2025-09-01 11:58:24.635 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:58:27.794 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3159.57 ms)
2025-09-01 11:58:27.795 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.cross_links (3203.42 ms)
2025-09-01 11:58:27.795 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [features.cross_links] band=1 | rationale=No dashboards have links, and there is no link usage, indicating a significant failure in cross-linking functionality.
2025-09-01 11:58:27.795 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [features.cross_links] flags=['no_links', 'no_usage']
2025-09-01 11:58:27.796 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [features.cross_links] gaps=['No links present → implement link functionality in dashboards → achieve ≥15% dashboards with links (unlocks band 2).']
2025-09-01 11:58:27.796 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.governance.coverage
2025-09-01 11:58:27.834 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:58:30.871 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3036.74 ms)
2025-09-01 11:58:30.871 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.governance.coverage (3075.43 ms)
2025-09-01 11:58:30.871 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [governance.coverage] band=1 | rationale=No dashboards are certified or owned, and there is a complete lack of metadata, indicating a significant failure in governance.
2025-09-01 11:58:30.872 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [governance.coverage] flags=['certification_missing', 'owner_missing', 'metadata_gaps']
2025-09-01 11:58:30.872 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [governance.coverage] gaps=['Certification and ownership absent → establish certification process and assign owners → achieve ≥50% certified/owned dashboards (unlocks band 2).', 'Metadata incomplete → enforce template (description, owner, SLA, lineage) → reach ≥50% full profiles (unlocks band 2).']
2025-09-01 11:58:30.872 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.data.source_diversity
2025-09-01 11:58:30.949 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:59:38.536 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (8682.83 ms)
2025-09-01 11:59:38.538 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.data.source_diversity (8761.25 ms)
2025-09-01 11:59:38.538 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [data.source_diversity] band=1 | rationale=Only a single source is present, indicating a critical lack of diversity and significant risk to data reliability and insights.
2025-09-01 11:59:38.538 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [data.source_diversity] gaps=['Single source limits diversity → add at least 3 distinct sources from different domains → achieve ≥3 sources across ≥3 domains (unlocks band 4).']
2025-09-01 11:59:38.538 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.democratization.self_service
2025-09-01 11:59:38.580 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:59:40.729 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2149.15 ms)
2025-09-01 11:59:40.729 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.democratization.self_service (2191.15 ms)
2025-09-01 11:59:40.729 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [democratization.self_service] band=1 | rationale=There are no creators identified, indicating a significant failure in user engagement; this lack of creator presence is the primary limiting factor.
2025-09-01 11:59:40.729 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [democratization.self_service] flags=['no_creators']
2025-09-01 11:59:40.730 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [democratization.self_service] gaps=['No creators present → increase creator recruitment efforts → achieve at least 8% creators (unlocks band 2).']
2025-09-01 11:59:40.730 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.decision.traceability
2025-09-01 11:59:40.769 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:59:43.276 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2506.76 ms)
2025-09-01 11:59:43.276 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.decision.traceability (2546.57 ms)
2025-09-01 11:59:43.276 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [decision.traceability] band=1 | rationale=Less than 15% of decisions are linked to dashboards, and there is no evidence provided, indicating a significant failure in decision traceability.
2025-09-01 11:59:43.277 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [decision.traceability] gaps=['No decisions linked to dashboards → establish a process to link decisions with relevant dashboards and evidence → achieve ≥15% linked decisions (unlocks band 2).']
2025-09-01 11:59:43.277 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.weekly_active_trend
2025-09-01 11:59:43.350 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:59:45.913 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2562.80 ms)
2025-09-01 11:59:45.913 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.weekly_active_trend (2636.33 ms)
2025-09-01 11:59:45.913 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [usage.weekly_active_trend] band=2 | rationale=There is a lack of consistent weekly activity, with only a few events recorded; the presence of an error event raises concerns about user experience. The limited number of distinct users and activities indicates a sustained decline in engagement.
2025-09-01 11:59:45.914 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [usage.weekly_active_trend] gaps=['Insufficient distinct user activity → provide distinct WAU counts for each of the last 4 weeks → show consistent engagement to reach band 3.']
2025-09-01 11:59:45.914 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.usage.retention_4w
2025-09-01 11:59:45.979 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:59:48.898 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (2918.78 ms)
2025-09-01 11:59:48.898 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.usage.retention_4w (2984.29 ms)
2025-09-01 11:59:48.898 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [usage.retention_4w] band=1 | rationale=Only 3 distinct users are recorded, with no evidence of returning users in weeks 2-4, indicating a critical failure in retention. The lack of sufficient user activity data limits the ability to assess trends or patterns.
2025-09-01 11:59:48.899 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [usage.retention_4w] gaps=['Insufficient user activity data → include a complete set of user activity events for weeks 2-4 → achieve ≥15% return rate (unlocks band 2).']
2025-09-01 11:59:48.899 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.export_rate
2025-09-01 11:59:48.954 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: LLM.call
2025-09-01 11:59:52.793 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: LLM.call (3839.54 ms)
2025-09-01 11:59:52.793 | INFO     | bi_tracker_agent.logging_utils:timed:42 - ✅ done: metric.features.export_rate (3894.44 ms)
2025-09-01 11:59:52.793 | INFO     | bi_tracker_agent.llm_engine:score_metric:789 - [features.export_rate] band=1 | rationale=There are no export or download actions recorded, indicating a significant failure in usage; the lack of governance information further complicates the assessment.
2025-09-01 11:59:52.794 | INFO     | bi_tracker_agent.llm_engine:score_metric:791 - [features.export_rate] flags=['no_exports']
2025-09-01 11:59:52.794 | INFO     | bi_tracker_agent.llm_engine:score_metric:793 - [features.export_rate] gaps=['No export actions recorded → include export/download activity data → achieve ≥5% export rate (unlocks band 2).', 'Export governance unclear → add export policy status + exception rate → show ≥95% governed exports (unlocks band 5).']
2025-09-01 11:59:52.794 | INFO     | bi_tracker_agent.logging_utils:timed:38 - ▶️ start: metric.features.alerts_usage
